Run Subrun Event
17249 226 11341 
17198 62 3116 
17083 13 681 
14543 18 911 
17199 57 2875 
17302 85 4300 
17156 43 2168 
17170 24 1250 
17493 83 4177 
17689 58 2924 
17508 58 2919 
17855 100 5037 
17138 53 2675 
14874 129 6471 
17397 3 178 
17397 8 438 
17666 13 653 
14899 90 4504 
17616 11 565 
17693 135 6774 
14822 44 2221 
17521 52 2605 
14939 37 1889 
17168 24 1202 
17132 16 838 
17611 12 613 
17584 1 62 
14956 237 11883 
17780 45 2297 
14887 125 6279 
17498 11 573 
17489 89 4467 
17489 216 10837 
17664 33 1670 
17692 161 8095 
17144 24 1239 
17206 319 15975 
17631 70 3526 
17602 2 133 
14788 94 4734 
17530 60 3036 
17693 376 18828 
17089 54 2722 
17089 122 6122 
17208 53 2685 
17626 49 2453 
17626 52 2635 
17326 66 3311 
14911 58 2915 
17847 213 10697 
17131 53 2698 
17686 347 17358 
17569 56 2843 
17459 46 2339 
17475 123 6197 
17663 19 952 
17070 115 5754 
17260 14 740 
17517 156 7837 
17237 116 5810 
17237 367 18392 
17469 3 160 
17620 247 12375 
17615 0 9 
17560 76 3808 
17383 62 3107 
17561 25 1286 
17237 95 4757 
17655 200 10003 
17495 154 7732 
17636 4 202 
14611 216 10817 
17383 112 5623 
14935 143 7151 
17366 39 1995 
17647 51 2588 
17209 59 2988 
17675 115 5757 
17451 71 3575 
17522 5 291 
17271 156 7817 
14989 210 10549 
17655 144 7212 
17371 200 10046 
17304 40 2008 
17671 278 13926 
17249 58 2911 
17249 328 16406 
14747 8 435 
17302 99 5000 
14919 110 5530 
14897 65 3289 
17537 13 659 
17537 21 1086 
17155 0 42 
17753 47 2397 
17655 183 9184 
17364 134 6724 
14911 99 4952 
17765 5 262 
17195 58 2927 
17312 5 252 
17156 121 6055 
17156 121 6067 
14527 45 2252 
14543 162 8111 
17196 21 1073 
17301 100 5014 
17497 68 3410 
15145 106 5342 
17219 108 5440 
17600 123 6196 
17753 207 10364 
14957 3 176 
17208 98 4949 
14806 200 10037 
15145 292 14625 
17703 15 794 
17703 53 2698 
17171 26 1316 
17171 43 2171 
17693 295 14784 
17555 6 326 
17555 17 861 
17251 14 717 
17607 113 5676 
17560 31 1563 
17256 144 7213 
17338 63 3174 
15156 19 960 
17614 15 767 
17614 22 1147 
17067 49 2491 
17164 41 2057 
17249 375 18797 
17152 53 2680 
14914 149 7482 
17325 42 2136 
17179 5 286 
17124 66 3310 
14927 91 4582 
17312 294 14728 
17111 61 3074 
17287 155 7767 
17620 141 7093 
17875 313 15665 
17344 62 3111 
