Run Subrun Event
17614 224 11236 
17089 87 4370 
17219 39 1964 
17612 5 257 
17612 32 1630 
17174 76 3807 
17174 76 3835 
17101 67 3352 
17080 46 2345 
17448 71 3584 
17448 99 4989 
17618 43 2167 
17440 170 8525 
17100 45 2252 
17567 35 1772 
17215 35 1789 
17488 64 3245 
17701 104 5226 
17265 212 10602 
17693 208 10448 
17457 50 2537 
17267 145 7254 
17226 106 5347 
17129 22 1148 
17271 8 413 
17683 200 10016 
17523 35 1791 
17160 8 445 
17160 16 835 
17089 107 5387 
17678 29 1473 
17309 60 3028 
17666 225 11282 
17134 55 2779 
17159 29 1499 
17506 22 1143 
17561 77 3869 
17482 232 11619 
17185 6 322 
17138 131 6568 
17475 187 9356 
17560 55 2768 
17373 28 1442 
17612 6 338 
17557 132 6609 
17440 127 6393 
17196 48 2410 
17196 48 2436 
17110 30 1545 
17352 272 13641 
17559 75 3787 
17496 2 107 
17181 46 2324 
17181 77 3862 
17683 195 9753 
17497 99 4976 
17478 61 3083 
17494 138 6910 
17249 184 9221 
17522 37 1866 
17328 21 1059 
17077 181 9084 
17108 1 96 
17415 103 5197 
17724 12 624 
17724 37 1853 
17865 183 9151 
17552 30 1526 
17663 44 2235 
17557 91 4588 
17769 3 187 
17585 20 1044 
17585 30 1517 
17517 74 3726 
17517 131 6577 
17398 10 544 
17398 209 10490 
17847 257 12872 
17584 42 2115 
17250 4 221 
17482 12 624 
17453 63 3199 
17162 128 6450 
17372 24 1241 
17408 68 3441 
17552 196 9809 
17683 86 4302 
17489 234 11709 
17077 124 6215 
17689 91 4588 
17568 10 507 
17269 172 8644 
17364 23 1166 
17865 135 6776 
17671 15 799 
17087 415 20754 
17112 49 2497 
17316 45 2275 
17237 170 8531 
17199 112 5612 
17413 192 9609 
17693 247 12386 
17356 213 10653 
17434 64 3234 
17239 58 2934 
17398 241 12080 
17093 57 2884 
17075 149 7498 
17075 156 7835 
17383 13 670 
17383 13 692 
17267 125 6299 
17566 40 2028 
17566 71 3576 
17504 17 875 
17847 243 12151 
17722 157 7895 
17493 144 7211 
17618 23 1191 
17075 60 3007 
17360 92 4637 
17077 161 8092 
17270 39 1977 
17482 98 4920 
17099 98 4924 
15161 69 3494 
17271 122 6134 
17265 144 7216 
17119 103 5194 
17318 36 1804 
17575 4 231 
17139 35 1787 
17647 15 795 
17647 18 943 
17647 41 2057 
17281 52 2609 
17365 54 2746 
17447 105 5253 
17494 97 4855 
17383 529 26492 
17611 2 113 
17243 32 1612 
17204 162 8145 
17219 4 229 
17073 22 1131 
17090 39 1960 
17460 41 2068 
17597 77 3900 
17335 59 2983 
17339 189 9487 
17495 151 7581 
17444 89 4488 
17132 441 22052 
17360 72 3607 
17360 102 5118 
17114 37 1880 
17391 13 668 
17406 127 6388 
17671 231 11595 
17594 79 3978 
17242 44 2248 
17316 61 3059 
17312 162 8130 
17194 26 1323 
17194 37 1857 
17358 10 510 
17415 178 8950 
17075 116 5842 
17407 107 5365 
17489 73 3673 
17577 65 3296 
17753 7 360 
17753 7 380 
17753 31 1596 
17169 44 2236 
17500 29 1499 
17637 64 3216 
17240 213 10695 
17358 53 2661 
17308 124 6228 
17320 26 1334 
17320 45 2268 
17371 92 4622 
17206 274 13729 
17372 107 5352 
17369 21 1075 
17662 111 5585 
17695 22 1126 
17308 115 5799 
17603 13 680 
17603 25 1262 
17065 174 8706 
17865 181 9091 
17193 43 2199 
17400 20 1014 
17522 2 141 
17073 61 3078 
17503 53 2652 
17407 138 6926 
17077 119 5953 
17174 54 2724 
17110 88 4450 
17308 27 1382 
17452 75 3797 
17726 43 2191 
17726 121 6098 
17361 196 9841 
17203 42 2128 
17471 47 2362 
17208 47 2378 
17358 58 2901 
17398 4 218 
17692 16 848 
17372 94 4714 
17162 80 4008 
17098 39 1991 
17865 261 13066 
17101 6 323 
17851 251 12593 
17131 63 3154 
17471 15 762 
17383 477 23860 
17129 46 2346 
17646 98 4910 
17169 162 8143 
17494 2 138 
17517 102 5129 
17600 77 3871 
17560 147 7353 
17855 89 4500 
17185 55 2761 
17482 131 6587 
17132 163 8180 
17132 520 26047 
17401 109 5457 
17077 17 875 
17254 7 399 
17134 41 2090 
17726 58 2946 
17256 10 529 
17169 223 11179 
17572 21 1081 
17339 134 6730 
17122 115 5798 
17083 32 1616 
17309 32 1630 
17618 51 2590 
17186 53 2659 
17865 254 12718 
17328 85 4262 
17653 42 2131 
17478 51 2584 
17780 6 349 
17093 114 5705 
17846 136 6840 
17251 192 9628 
17865 169 8472 
17245 26 1305 
17653 76 3847 
17271 131 6552 
17183 1 84 
17335 77 3864 
17459 75 3781 
17459 174 8730 
17641 122 6122 
17666 242 12107 
17140 60 3001 
17198 91 4569 
17655 152 7645 
17847 338 16923 
17093 36 1842 
17237 365 18290 
17205 158 7946 
17078 73 3668 
17505 82 4135 
17855 96 4823 
17318 10 514 
17413 340 17004 
17413 340 17025 
17414 116 5825 
17158 31 1592 
17158 68 3417 
17156 43 2168 
17134 83 4196 
17158 64 3239 
17413 174 8736 
17440 119 5998 
17847 262 13140 
17840 221 11057 
14981 56 2802 
15115 149 7455 
14919 21 1062 
15035 26 1338 
15163 24 1250 
17871 92 4618 
17101 46 2306 
14643 174 8746 
14643 253 12692 
14327 70 3522 
14900 72 3617 
14806 233 11654 
14989 80 4038 
14577 3 155 
15162 14 724 
15270 62 3111 
14799 2 128 
14516 125 6275 
14269 194 9727 
14675 13 687 
14774 16 832 
14774 62 3116 
17985 367 18380 
14812 51 2594 
17875 6 335 
17875 90 4526 
15013 233 11680 
14667 43 2167 
14667 64 3207 
14801 262 13105 
14801 41 2066 
14546 26 1306 
15146 88 4439 
17667 44 2219 
14611 71 3558 
15270 65 3286 
15270 69 3469 
14918 15 778 
14793 133 6660 
14793 156 7803 
14925 100 5005 
14991 128 6441 
14644 216 10802 
15115 32 1608 
14609 66 3326 
14897 38 1914 
15136 123 6199 
15118 100 5016 
17875 119 5993 
17875 163 8155 
15061 7 369 
15160 342 17108 
15160 342 17139 
14926 40 2037 
14812 215 10755 
14643 220 11027 
14899 315 15781 
15151 238 11942 
14742 14 724 
15081 8 428 
14939 41 2051 
15117 161 8099 
14692 32 1631 
15122 100 5025 
14548 112 5611 
14931 22 1127 
14577 60 3017 
14716 120 6016 
14903 323 16155 
15147 6 335 
17144 44 2237 
15163 76 3809 
14541 209 10499 
14911 89 4464 
14667 4 210 
14667 63 3193 
14548 176 8847 
14548 197 9896 
15013 35 1752 
14623 8 433 
14623 50 2512 
14901 173 8678 
14901 219 10966 
14901 260 13040 
15014 180 9022 
15140 100 5011 
14672 22 1150 
14721 60 3044 
14721 155 7799 
17801 6 336 
17082 13 677 
15074 35 1767 
14870 226 11316 
14788 23 1159 
14870 312 15617 
14643 188 9426 
14770 51 2600 
14770 99 4953 
14770 204 10242 
15121 9 488 
14631 234 11737 
14900 25 1270 
14642 77 3867 
15106 172 8640 
15160 98 4930 
17745 12 641 
17840 447 22360 
17840 447 22376 
17267 53 2667 
14558 186 9310 
14968 10 513 
14968 88 4403 
14874 129 6471 
14526 136 6808 
14526 136 6814 
14920 4 248 
15222 154 7732 
15222 190 9537 
14634 107 5356 
14948 210 10520 
15017 13 658 
14576 99 4992 
14388 94 4748 
14611 124 6245 
15114 12 603 
15136 126 6314 
14772 164 8247 
14736 199 9965 
14736 199 9969 
14736 225 11254 
15073 67 3376 
17840 128 6433 
17840 128 6438 
17802 6 306 
14760 130 6501 
17871 90 4511 
14195 266 13333 
15125 166 8345 
15125 166 8346 
14584 168 8421 
15116 304 15221 
17835 203 10171 
17835 203 10172 
14729 53 2663 
14729 79 3999 
15000 7 390 
14923 19 998 
14814 110 5532 
14736 50 2508 
17609 49 2498 
14553 158 7934 
14553 165 8267 
17783 94 4717 
14637 67 3400 
15118 47 2359 
15014 0 4 
14880 158 7942 
14347 90 4510 
14886 26 1301 
14957 3 176 
14884 156 7826 
15117 189 9454 
17671 408 20424 
14619 100 5017 
14897 1 100 
15145 292 14625 
14707 23 1178 
15122 209 10457 
14516 67 3374 
17840 97 4887 
14788 94 4734 
14899 278 13934 
17620 247 12375 
14590 82 4148 
14887 125 6279 
14394 40 2009 
14956 237 11883 
17331 5 293 
17331 8 450 
17835 18 918 
14991 53 2691 
17835 151 7595 
14882 77 3873 
14647 72 3634 
14947 26 1316 
14901 73 3698 
17978 364 18206 
14793 149 7488 
17869 6 305 
15103 15 760 
14784 13 683 
14784 78 3920 
14784 78 3935 
15116 287 14395 
14970 173 8669 
17776 39 1967 
14527 45 2252 
14710 28 1413 
15122 39 1992 
15122 94 4702 
15222 21 1099 
