Run Subrun Event
18035 213 10684 
17171 35 1795 
18225 109 5452 
17573 130 6545 
18241 57 2874 
17666 13 653 
16286 538 26944 
17383 62 3107 
16150 244 12221 
17665 35 1794 
18666 70 3529 
18666 85 4287 
18951 341 17082 
14920 58 2929 
17226 25 1272 
17226 123 6171 
14388 94 4748 
14993 45 2281 
15114 38 1942 
14625 12 642 
14625 23 1158 
17655 200 10003 
16169 152 7618 
17497 155 7770 
17689 58 2924 
17517 156 7837 
17371 313 15697 
16225 227 11370 
18709 326 16322 
18709 326 16345 
14347 90 4510 
17199 57 2875 
17011 326 16327 
16160 217 10894 
14897 98 4946 
14543 162 8111 
14976 89 4485 
18794 176 8823 
18794 248 12450 
18747 14 731 
18747 51 2581 
16676 321 16093 
17475 187 9356 
15708 55 2769 
14146 2 102 
16676 135 6788 
17865 334 16711 
17744 5 286 
16846 222 11101 
15116 287 14395 
18218 184 9208 
18764 52 2643 
17169 384 19203 
14743 119 5996 
18692 18 937 
17955 225 11279 
14154 114 5713 
14551 71 3596 
14551 148 7409 
15877 180 9014 
17196 21 1073 
14571 32 1635 
14428 41 2098 
14428 69 3474 
14428 96 4845 
14884 65 3291 
14884 167 8389 
14873 176 8804 
14223 249 12465 
18619 119 5983 
14409 209 10468 
17556 103 5171 
16355 91 4582 
15701 112 5649 
18951 503 25190 
14133 74 3718 
17869 182 9149 
16288 25 1258 
15428 156 7804 
18699 232 11641 
17235 5 288 
15876 38 1926 
14883 10 528 
17426 8 433 
17159 29 1499 
18746 7 379 
14558 281 14078 
18035 2 137 
18035 144 7223 
16028 278 13901 
15915 326 16302 
18010 58 2929 
14535 39 1981 
17630 145 7274 
15903 9 497 
17004 2 136 
18007 131 6560 
15722 68 3421 
15722 83 4175 
15411 52 2637 
15491 43 2189 
16499 108 5409 
17877 50 2501 
18750 227 11353 
18760 188 9436 
14611 15 771 
15806 97 4871 
18021 503 25191 
15794 25 1261 
15122 144 7234 
18754 109 5476 
17724 37 1853 
16741 254 12741 
16741 289 14471 
18951 482 24139 
18014 37 1878 
14824 141 7085 
14637 186 9332 
18935 93 4663 
16071 100 5014 
18021 284 14209 
18021 435 21755 
17083 125 6285 
15499 55 2790 
14622 23 1173 
17835 117 5880 
17835 117 5896 
16551 123 6185 
16551 324 16229 
14539 268 13429 
16761 300 15047 
17344 32 1630 
16119 10 501 
14806 233 11654 
18235 69 3500 
15267 79 3984 
15182 101 5095 
16172 157 7862 
16119 383 19177 
14269 194 9727 
14626 165 8289 
14870 31 1574 
18953 553 27666 
16526 35 1756 
18678 170 8513 
18244 115 5786 
17561 77 3869 
14805 272 13617 
14174 151 7572 
17237 80 4012 
15870 254 12733 
16022 337 16883 
17112 88 4416 
15116 278 13915 
15799 123 6168 
15799 197 9896 
17496 2 107 
15328 84 4240 
16352 151 7577 
15316 118 5927 
14549 26 1305 
14549 110 5523 
14559 206 10318 
15144 3 171 
15409 35 1791 
15409 49 2487 
15409 59 2960 
15652 8 421 
14195 266 13333 
18508 355 17783 
14784 60 3016 
15115 149 7455 
15870 248 12414 
15425 6 321 
16479 6 347 
16479 20 1049 
18026 70 3538 
18026 70 3548 
17577 65 3296 
18257 97 4875 
15465 94 4704 
15013 233 11680 
15014 180 9022 
