Run Subrun Event
15442 8 413 
16341 96 4843 
18650 50 2515 
17311 104 5213 
18717 25 1269 
18915 70 3538 
17861 3 173 
15677 301 15094 
16169 232 11625 
17835 18 918 
17835 51 2575 
15081 8 428 
15118 161 8089 
15035 26 1338 
18760 305 15251 
15147 6 335 
17383 477 23860 
15915 314 15728 
17998 55 2793 
17998 66 3333 
17637 72 3625 
18202 60 3024 
15511 244 12250 
18623 70 3524 
14450 215 10764 
14369 108 5419 
17985 394 19734 
17874 36 1822 
18677 453 22663 
15486 52 2629 
15427 132 6636 
17857 20 1001 
16826 409 20460 
18018 55 2778 
18008 46 2342 
17191 2 113 
18928 43 2180 
18928 46 2347 
14556 148 7407 
15774 429 21500 
18862 31 1563 
17990 445 22275 
14559 206 10318 
15683 39 1965 
15456 125 6257 
15236 41 2089 
14140 27 1399 
18286 107 5377 
16751 279 13970 
14360 36 1813 
17667 44 2219 
14897 38 1914 
16883 64 3249 
15451 67 3388 
14224 34 1739 
17327 54 2725 
17327 168 8424 
16962 96 4813 
16962 96 4836 
14548 96 4835 
14551 82 4115 
17190 38 1935 
18225 534 26708 
16529 105 5270 
17111 87 4370 
17122 114 5733 
17389 55 2784 
16527 32 1615 
18268 49 2453 
17028 93 4681 
15334 42 2109 
18631 68 3444 
17802 6 306 
15961 244 12212 
17990 227 11355 
15923 17 883 
16555 108 5438 
15264 3 178 
14427 146 7327 
15117 161 8099 
17306 91 4564 
15297 24 1227 
16845 14 743 
16962 86 4346 
14609 66 3326 
17658 57 2866 
17327 91 4582 
15074 35 1767 
18958 47 2361 
14342 271 13588 
17594 67 3398 
17401 15 797 
18935 346 17311 
18955 255 12755 
18235 258 12921 
14931 22 1127 
18636 169 8500 
18636 223 11171 
18615 507 25393 
16504 84 4229 
18645 156 7806 
15312 61 3090 
16352 11 587 
17371 57 2900 
18793 61 3052 
15225 38 1930 
15225 50 2527 
15803 4 226 
15803 33 1697 
18488 212 10640 
18795 203 10167 
17781 5 298 
15174 177 8893 
16075 496 24828 
18732 319 15954 
15917 348 17441 
17730 18 917 
17111 186 9325 
15875 136 6824 
16310 72 3634 
15311 17 876 
16150 175 8773 
18265 104 5234 
14694 30 1514 
16167 223 11174 
15462 57 2893 
17332 10 508 
17332 40 2004 
15894 214 10726 
16151 27 1360 
17295 25 1286 
18031 170 8502 
16095 21 1092 
16095 286 14315 
18915 142 7145 
14256 12 623 
14256 31 1578 
17503 209 10485 
17328 95 4767 
17725 3 153 
14989 80 4038 
15673 86 4347 
15857 8 450 
16509 156 7846 
14268 31 1590 
15163 76 3809 
15431 77 3852 
16919 546 27313 
17055 241 12081 
14427 82 4147 
14812 51 2594 
14317 92 4615 
18508 355 17783 
17204 157 7859 
14580 28 1442 
15794 170 8518 
15449 59 2993 
14375 127 6368 
14375 204 10236 
15976 100 5044 
18014 27 1384 
14297 70 3539 
16199 248 12450 
17307 113 5652 
17978 111 5565 
17240 183 9184 
18743 209 10479 
14327 70 3522 
15140 96 4805 
15511 109 5452 
17592 13 665 
18781 70 3519 
15751 30 1519 
15163 24 1250 
14597 50 2502 
17561 109 5454 
14372 139 6969 
15961 152 7635 
14802 283 14189 
15676 80 4037 
17566 202 10126 
15509 53 2698 
16551 112 5645 
15722 192 9604 
17164 123 6179 
17620 220 11020 
16788 52 2641 
15328 195 9793 
18646 131 6576 
18646 131 6587 
15337 15 778 
14463 156 7845 
15128 99 4965 
18010 69 3480 
17655 261 13076 
15783 207 10356 
17611 91 4592 
15448 122 6114 
15989 439 21991 
17691 43 2181 
17409 48 2423 
17693 361 18092 
17382 25 1278 
15801 347 17397 
15965 228 11442 
15231 130 6527 
15115 32 1608 
18021 94 4735 
18021 626 31318 
18771 34 1749 
18923 530 26533 
16158 465 23297 
18062 220 11039 
18676 415 20791 
15121 9 488 
16817 188 9432 
18957 415 20770 
17776 9 497 
17776 11 597 
14206 103 5182 
18574 33 1651 
15125 166 8346 
14801 262 13105 
18929 17 871 
17177 48 2409 
15900 55 2776 
14667 4 210 
14667 63 3193 
15783 186 9344 
15348 198 9935 
16307 46 2344 
17985 13 673 
17984 99 4973 
15901 169 8453 
15521 4 227 
16909 48 2418 
16148 147 7376 
16281 206 10343 
14516 125 6275 
16091 54 2735 
15410 193 9671 
14161 70 3530 
16059 113 5686 
15449 42 2105 
15449 75 3752 
18779 118 5933 
15016 43 2177 
15396 5 279 
15396 161 8066 
18021 690 34505 
15785 31 1579 
15785 83 4168 
18665 24 1209 
17671 395 19766 
17989 144 7235 
16285 54 2750 
17365 102 5115 
16573 320 16030 
15909 166 8321 
18516 143 7181 
14425 57 2855 
16352 443 22155 
17451 224 11233 
18272 149 7490 
15961 445 22265 
17317 14 711 
16746 114 5731 
16290 28 1417 
16290 92 4641 
18732 427 21364 
17675 60 3026 
17722 62 3136 
14556 85 4288 
14556 114 5702 
18665 249 12451 
17496 32 1609 
14577 70 3546 
18225 463 23192 
18225 472 23605 
16323 47 2378 
16059 76 3847 
18931 47 2396 
17373 181 9097 
15592 132 6639 
18765 101 5090 
15500 3 155 
15391 244 12217 
15667 13 688 
18489 67 3394 
18685 119 5974 
15722 79 3958 
15397 208 10401 
14577 9 471 
14577 60 3017 
16188 97 4862 
16188 131 6556 
18714 158 7944 
14644 216 10802 
14806 233 11654 
16425 65 3295 
16425 66 3312 
16425 66 3315 
15147 59 2955 
18235 203 10158 
16519 95 4772 
15766 12 647 
15780 50 2503 
15780 85 4293 
16925 116 5813 
15411 52 2637 
14368 66 3349 
14368 259 12995 
18865 113 5660 
14452 122 6101 
17174 12 615 
17224 37 1895 
17224 51 2571 
18497 115 5754 
15927 381 19059 
17655 185 9255 
17655 281 14080 
15464 149 7478 
15267 176 8844 
14793 133 6660 
14793 156 7803 
17199 43 2198 
17055 227 11376 
17055 257 12887 
16793 9 486 
14427 68 3421 
15106 172 8640 
17621 44 2227 
17082 13 677 
14576 99 4992 
18874 92 4618 
18874 118 5938 
17693 355 17777 
15901 50 2511 
15930 311 15577 
14377 187 9383 
14647 72 3634 
18666 80 4031 
14742 14 724 
17840 447 22360 
17840 447 22376 
18265 84 4239 
14526 176 8823 
14526 176 8836 
16446 346 17339 
15053 87 4365 
15902 30 1533 
15928 44 2215 
17990 155 7760 
15136 123 6199 
18760 152 7635 
17090 54 2722 
18760 87 4397 
18760 100 5022 
17269 43 2174 
17459 64 3209 
15425 151 7571 
14295 75 3789 
14234 13 683 
15170 42 2139 
14948 95 4769 
18234 148 7435 
15295 71 3592 
17543 17 864 
18752 344 17228 
18752 344 17244 
16994 34 1727 
15267 10 502 
18935 32 1644 
18220 110 5502 
16169 13 652 
18753 45 2275 
17152 92 4628 
16286 241 12076 
15160 98 4930 
14919 21 1062 
15223 33 1671 
18764 41 2069 
18764 110 5547 
15267 134 6711 
17975 68 3407 
15316 77 3878 
14901 73 3698 
14391 23 1197 
18032 57 2858 
17365 8 425 
14948 210 10520 
17132 139 6995 
17132 159 7994 
17400 147 7397 
17853 51 2562 
14562 24 1232 
14432 37 1900 
18634 199 9967 
17602 19 997 
17195 27 1371 
15097 210 10526 
17400 211 10564 
18007 156 7818 
18609 93 4687 
17686 115 5752 
14918 15 778 
16949 170 8519 
18610 122 6133 
17132 394 19724 
17301 126 6307 
17482 181 9073 
17865 45 2255 
16162 69 3493 
16842 57 2883 
18760 314 15709 
14544 236 11823 
17638 31 1560 
16355 101 5088 
16835 50 2519 
16835 182 9127 
18679 116 5803 
15902 208 10429 
17240 13 677 
17371 471 23599 
17666 18 939 
17118 73 3686 
14186 226 11327 
14186 226 11336 
17361 318 15927 
18754 119 5954 
18754 119 5963 
16226 132 6627 
18692 336 16834 
16947 25 1264 
17243 18 901 
15297 99 4987 
17254 8 448 
15922 37 1863 
15262 78 3925 
15281 13 678 
15930 268 13427 
15930 391 19560 
15634 173 8699 
14396 87 4359 
14396 87 4386 
14799 2 128 
16845 464 23249 
14340 53 2684 
15174 97 4865 
17482 47 2360 
16113 307 15371 
17965 158 7923 
18947 100 5009 
15859 40 2009 
17398 37 1865 
14551 185 9279 
14526 136 6814 
18219 86 4350 
14383 24 1217 
18226 228 11433 
17204 228 11416 
17023 6 334 
15147 34 1716 
15469 329 16458 
18021 579 28968 
18225 506 25332 
14870 226 11316 
14293 251 12582 
16134 410 20540 
18935 322 16149 
14676 2 109 
15425 6 321 
15402 52 2634 
15875 167 8379 
14801 41 2066 
15501 38 1950 
15501 138 6941 
14706 18 916 
