Run Subrun Event
14553 135 6760 
14372 283 14164 
15724 9 488 
18779 141 7085 
17960 43 2189 
16356 43 2162 
17614 103 5178 
14706 38 1932 
15970 336 16815 
17517 196 9836 
16888 176 8811 
18953 271 13561 
17634 15 790 
17517 221 11081 
17304 40 2008 
15783 208 10409 
15970 369 18500 
15923 359 17985 
16028 317 15873 
17693 295 14784 
16858 72 3607 
15116 127 6379 
17823 71 3599 
17601 34 1733 
17601 92 4621 
16041 158 7901 
17611 2 113 
16994 279 13957 
15930 175 8791 
15701 62 3117 
14923 19 998 
17195 45 2265 
14793 149 7488 
18511 25 1255 
17301 100 5014 
17833 45 2260 
16584 12 636 
18516 473 23658 
14342 93 4663 
16008 346 17339 
15504 218 10934 
17186 54 2727 
14956 237 11883 
16438 35 1753 
18779 12 606 
18779 12 617 
18779 12 647 
18779 104 5236 
17219 4 229 
17162 128 6450 
17067 49 2491 
15696 1 81 
15696 52 2636 
14418 12 605 
16336 2 143 
15639 121 6082 
15921 24 1213 
14993 9 466 
17256 39 1996 
17719 46 2350 
17683 195 9753 
17763 31 1552 
14269 135 6776 
14824 298 14926 
18265 122 6111 
16150 175 8773 
14279 187 9354 
17209 59 2988 
14903 120 6022 
18574 231 11573 
15495 6 310 
15495 64 3210 
15128 32 1649 
15128 122 6136 
18480 33 1691 
17383 534 26730 
17383 558 27936 
18632 105 5293 
16834 40 2035 
14274 130 6540 
18876 28 1411 
17237 95 4757 
14394 21 1098 
16036 179 8985 
16036 406 20347 
14152 55 2752 
14152 157 7859 
16583 40 2005 
16583 65 3285 
15383 17 882 
16517 24 1201 
18623 79 3986 
18612 63 3195 
16741 419 20995 
15484 39 1976 
15484 122 6119 
15335 71 3555 
15335 191 9593 
17523 35 1791 
18874 45 2291 
17678 29 1473 
17073 10 538 
15501 136 6847 
17689 30 1522 
17364 23 1166 
15639 152 7613 
17612 6 338 
17242 44 2248 
15713 147 7390 
18226 174 8749 
16676 253 12652 
17287 25 1278 
18024 275 13791 
17251 97 4863 
18021 689 34498 
14990 232 11609 
14975 12 620 
14297 54 2727 
14159 124 6217 
18752 28 1403 
18752 28 1406 
18752 224 11220 
14940 52 2634 
15301 115 5777 
15933 199 9981 
15172 12 608 
15799 128 6440 
17575 37 1869 
14306 98 4926 
15876 44 2203 
18631 285 14286 
18631 380 19022 
16203 226 11310 
18010 162 8148 
15501 1 85 
15870 160 8017 
16205 128 6412 
16346 172 8619 
14125 4 220 
17956 23 1173 
18268 20 1004 
14967 7 352 
14710 4 201 
15316 193 9675 
14870 323 16190 
17875 403 20166 
18615 362 18121 
17306 50 2537 
14436 211 10565 
16290 5 294 
17028 154 7739 
18010 231 11597 
16805 84 4246 
15116 63 3197 
17584 42 2115 
16117 18 918 
17265 144 7216 
15398 175 8756 
18024 443 22199 
17494 97 4855 
18007 21 1067 
18008 14 727 
18008 14 738 
16147 16 839 
18265 84 4239 
16934 46 2330 
18225 276 13806 
18225 517 25858 
15901 38 1926 
14446 27 1389 
14446 27 1397 
15955 45 2268 
18926 117 5870 
17205 143 7176 
15415 99 4972 
15415 99 4981 
14551 303 15166 
