Run Subrun Event
15960 242 12109 
15960 319 15974 
16257 10 543 
14925 276 13816 
14425 165 8260 
15882 146 7342 
14268 46 2324 
15677 321 16057 
16090 93 4699 
17328 114 5719 
15442 10 534 
15442 33 1696 
17692 106 5333 
15448 125 6257 
17249 343 17176 
14917 52 2638 
14917 57 2855 
17352 21 1061 
18031 95 4770 
17366 39 1995 
17055 311 15579 
17055 429 21467 
18008 57 2856 
14356 101 5062 
17209 18 929 
17209 19 970 
17869 6 305 
15350 40 2029 
15350 100 5020 
15680 36 1830 
17249 226 11341 
18760 30 1526 
18790 53 2698 
16225 40 2012 
16225 40 2022 
18032 96 4839 
17871 117 5889 
18226 155 7799 
14428 39 1999 
15466 59 2969 
17307 76 3814 
17257 87 4353 
15913 26 1334 
16964 439 21992 
17250 10 531 
15335 18 933 
15335 273 13652 
15588 71 3588 
15588 274 13747 
17695 218 10933 
14770 77 3869 
16851 86 4302 
17206 319 15975 
15017 13 658 
17866 0 45 
18719 119 5960 
18731 24 1234 
14327 84 4207 
18673 206 10313 
14810 4 208 
14810 20 1007 
14940 273 13654 
18245 206 10335 
17307 5 268 
17307 108 5438 
15762 318 15909 
14743 95 4793 
15859 331 16558 
15966 359 17987 
14194 129 6468 
16022 9 470 
17498 11 573 
18923 628 31421 
17361 253 12683 
14139 214 10747 
15783 384 19238 
17566 109 5488 
18687 324 16228 
14682 68 3410 
14682 68 3438 
18795 205 10252 
16266 85 4259 
16028 198 9934 
14270 151 7592 
14463 153 7655 
18249 14 746 
15118 172 8636 
14343 271 13574 
14343 291 14573 
14327 43 2190 
18021 716 35817 
17720 14 749 
15052 3 184 
14335 13 684 
17326 42 2150 
16741 397 19880 
18511 87 4362 
17260 14 740 
17198 79 3954 
16878 209 10486 
17155 0 42 
18234 49 2498 
15509 78 3937 
14947 26 1316 
15593 181 9062 
15593 181 9064 
14897 65 3289 
17985 403 20186 
17663 19 952 
15990 11 565 
16352 48 2429 
17861 204 10249 
14770 114 5716 
17383 112 5623 
15603 109 5455 
18731 154 7725 
16993 91 4559 
18692 235 11774 
14623 7 353 
14623 87 4385 
15266 49 2484 
18044 453 22680 
17302 85 4300 
16458 5 272 
17693 135 6774 
14926 40 2037 
17237 5 261 
14342 157 7883 
15013 202 10126 
14887 125 6279 
17397 3 178 
17397 8 438 
18218 210 10534 
17985 304 15216 
17865 314 15736 
14275 25 1280 
18760 83 4199 
17387 54 2708 
14148 234 11709 
15422 74 3705 
17675 115 5757 
18218 122 6143 
15117 189 9454 
14991 53 2691 
17328 0 5 
15867 74 3731 
15348 124 6220 
14556 101 5055 
14556 101 5074 
18717 47 2381 
17787 27 1387 
18263 101 5062 
15894 174 8705 
17522 2 141 
17500 21 1059 
15806 140 7011 
18467 141 7054 
14553 43 2184 
14427 228 11402 
14427 228 11433 
15479 80 4029 
17693 376 18828 
14805 109 5453 
17703 15 794 
17703 53 2698 
16923 183 9200 
14743 4 247 
15222 93 4680 
18242 209 10453 
17757 8 401 
17757 38 1917 
14391 18 932 
16526 52 2627 
14329 131 6576 
18885 66 3313 
15086 65 3270 
15337 10 526 
17972 186 9335 
15969 343 17157 
16694 29 1473 
15064 12 649 
17251 140 7038 
17251 193 9655 
17698 135 6791 
14534 4 234 
14534 4 250 
17111 61 3074 
16028 474 23732 
18779 56 2843 
15916 426 21326 
17552 112 5635 
17552 148 7425 
17237 399 19964 
17237 487 24367 
14985 79 3956 
17344 62 3111 
17301 137 6877 
14463 69 3488 
14958 38 1920 
15246 118 5905 
15683 79 3981 
16355 95 4784 
16797 33 1683 
17753 47 2397 
16761 227 11356 
16761 356 17815 
17019 8 412 
17019 8 434 
14550 195 9784 
16112 246 12304 
16112 246 12332 
15697 71 3569 
17426 17 875 
16252 98 4921 
18761 204 10210 
15086 53 2673 
17555 6 326 
17555 17 861 
16964 169 8464 
16498 12 609 
16498 12 624 
16960 86 4328 
16219 126 6317 
17719 91 4565 
17719 120 6027 
17719 125 6251 
15641 1 68 
15641 2 112 
15641 4 207 
16823 85 4295 
18752 414 20701 
15469 217 10884 
17535 83 4195 
16776 80 4002 
16776 144 7218 
15923 154 7706 
18862 631 31600 
14187 8 444 
17840 96 4842 
17840 264 13218 
16378 27 1380 
17124 66 3310 
15309 24 1232 
16925 62 3138 
15923 213 10666 
17875 38 1935 
15870 87 4361 
16935 39 1980 
16446 28 1429 
16013 184 9220 
16023 44 2232 
17164 41 2057 
17080 117 5861 
17048 56 2841 
18048 9 497 
16802 102 5109 
14297 38 1943 
14297 84 4201 
14297 239 11987 
17700 17 864 
18732 83 4157 
17279 14 726 
17681 34 1718 
17681 55 2759 
15593 162 8136 
17209 0 28 
15986 45 2279 
14582 87 4376 
17065 46 2348 
16486 28 1424 
16288 31 1554 
16288 77 3861 
18748 166 8310 
16869 87 4371 
16869 155 7789 
16067 202 10106 
14544 91 4557 
16801 37 1895 
17650 0 32 
18794 243 12175 
18468 158 7919 
16115 0 5 
17965 133 6690 
18954 393 19662 
18862 353 17652 
17753 207 10364 
18225 225 11282 
18225 297 14859 
15128 45 2285 
18574 293 14657 
18910 100 5026 
16196 113 5697 
17856 13 668 
18746 26 1303 
15399 5 262 
18032 381 19067 
17029 49 2490 
17029 260 13024 
18954 466 23330 
14329 10 505 
16095 14 720 
14603 59 2973 
18238 234 11746 
15287 55 2767 
18733 58 2914 
16414 69 3486 
16199 244 12242 
17865 156 7810 
16150 251 12571 
15432 280 14018 
15832 74 3712 
14798 76 3839 
17256 144 7213 
14801 31 1599 
16148 223 11163 
17181 46 2324 
17181 77 3862 
18690 98 4917 
15103 240 12049 
15457 90 4504 
16227 194 9707 
17328 100 5006 
15460 43 2164 
18007 87 4390 
15792 102 5115 
18024 89 4480 
17488 64 3245 
17240 365 18274 
18007 4 208 
16802 357 17887 
17699 15 791 
17215 35 1789 
14281 236 11814 
15443 13 691 
18527 554 27705 
16141 150 7537 
18032 282 14129 
18050 26 1329 
15916 228 11411 
15961 490 24523 
15227 131 6562 
18021 127 6384 
18021 246 12331 
15969 379 18964 
15676 36 1842 
16788 119 5958 
16906 63 3155 
14722 226 11315 
17440 127 6393 
18619 236 11847 
17960 88 4444 
15160 374 18716 
17614 224 11236 
18527 504 25211 
18926 65 3283 
17219 39 1964 
18663 71 3585 
14367 150 7543 
14229 23 1175 
14229 59 2975 
17309 60 3028 
16966 22 1134 
17865 424 21207 
16489 228 11405 
18238 101 5065 
16741 187 9399 
14643 223 11188 
16089 283 14151 
17174 76 3807 
17174 76 3835 
18924 150 7548 
18677 190 9535 
14270 209 10490 
14734 184 9221 
15778 25 1285 
14780 8 417 
18202 5 274 
14157 158 7916 
16888 530 26513 
15106 269 13454 
16851 171 8579 
14938 270 13537 
18240 94 4727 
14805 216 10813 
14912 80 4014 
18233 321 16063 
17693 208 10448 
14917 84 4229 
15846 24 1225 
17134 55 2779 
17372 117 5869 
14643 220 11027 
17372 24 1241 
14564 164 8221 
14338 306 15314 
15530 126 6325 
15436 189 9483 
15436 317 15872 
15794 57 2890 
16752 72 3647 
17267 145 7254 
17132 521 26094 
18052 30 1544 
15106 140 7037 
15106 177 8887 
18283 37 1865 
17963 22 1117 
15800 95 4772 
18491 31 1591 
16341 97 4874 
16970 117 5895 
17646 98 4910 
16227 230 11548 
15528 84 4212 
15692 15 758 
15692 30 1513 
16303 64 3211 
17494 138 6910 
18918 101 5076 
14376 292 14617 
14376 292 14637 
14295 53 2695 
15113 24 1240 
15328 230 11519 
18753 128 6418 
14724 44 2244 
17004 57 2856 
17004 291 14558 
17721 3 161 
17631 122 6122 
17004 142 7115 
17323 31 1600 
16826 4 248 
14831 249 12483 
15147 127 6371 
17457 50 2537 
17965 232 11650 
18514 423 21193 
18793 1 94 
15113 115 5784 
15778 182 9146 
15778 191 9563 
16145 55 2752 
16041 212 10648 
16041 241 12064 
15862 282 14149 
15463 254 12737 
18523 61 3085 
18957 200 10035 
14559 138 6901 
15052 12 614 
16947 35 1758 
17585 20 1044 
17585 30 1517 
15783 82 4132 
17847 257 12872 
14342 74 3740 
18010 72 3620 
17428 21 1058 
15859 272 13648 
14409 84 4204 
16160 131 6552 
17701 104 5226 
14372 168 8411 
15771 37 1881 
15266 56 2831 
18951 486 24324 
16018 12 643 
14456 17 900 
17475 187 9356 
14290 308 15432 
14810 0 43 
17089 87 4370 
14583 87 4400 
14893 218 10918 
14396 20 1012 
17497 99 4976 
14734 123 6170 
15428 220 11043 
15498 104 5236 
17011 116 5806 
15966 282 14102 
18028 82 4118 
18044 83 4196 
18044 113 5659 
15941 39 1991 
17005 25 1300 
14171 31 1590 
17101 67 3352 
14543 214 10711 
14725 63 3172 
14669 13 698 
15588 48 2411 
15588 48 2417 
17696 38 1922 
15474 54 2722 
14123 104 5213 
16169 411 20559 
17077 119 5953 
14976 2 144 
14134 257 12859 
15779 26 1331 
16437 215 10783 
14392 142 7124 
16786 3 188 
17871 295 14778 
16586 59 2987 
18754 24 1202 
18953 486 24314 
18709 373 18655 
14401 291 14579 
14191 75 3780 
18760 159 7991 
16834 189 9485 
14531 16 822 
17132 441 22052 
15479 200 10025 
15252 26 1336 
16562 35 1757 
17316 45 2275 
16949 292 14634 
14713 78 3915 
14427 191 9554 
15103 34 1721 
17316 61 3059 
16697 38 1913 
14222 62 3145 
14936 37 1877 
16440 225 11284 
17990 227 11355 
17858 239 11993 
17361 196 9841 
15099 29 1465 
18253 60 3010 
16109 75 3789 
18035 214 10716 
14644 161 8097 
15667 3 156 
15667 3 175 
16558 102 5122 
17489 234 11709 
17112 49 2497 
17226 106 5347 
18054 552 27606 
14409 171 8589 
16840 75 3796 
14609 153 7667 
15803 105 5264 
15777 107 5366 
15777 114 5711 
14603 195 9772 
15890 45 2277 
15449 26 1327 
18947 259 12972 
15273 161 8065 
18234 81 4053 
18234 120 6013 
14883 8 427 
