Run Subrun Event
14375 104 5206 
17835 117 5885 
17835 117 5893 
16196 82 4147 
18225 87 4375 
16951 44 2224 
15632 54 2734 
17860 7 355 
15130 58 2905 
17250 92 4639 
15116 24 1205 
17372 9 481 
18242 149 7461 
18242 149 7486 
17383 165 8283 
16119 512 25639 
14293 154 7738 
14293 196 9807 
17614 109 5478 
17573 114 5743 
18218 282 14136 
18218 345 17291 
16964 68 3432 
16964 161 8085 
14890 68 3439 
18740 146 7303 
18740 191 9592 
15696 22 1130 
14937 37 1882 
14343 207 10369 
14298 53 2668 
18795 255 12762 
18748 114 5711 
17763 46 2347 
15931 76 3813 
16751 206 10333 
14334 86 4325 
14956 18 926 
14956 18 946 
14897 63 3158 
17194 14 740 
15473 12 613 
15425 172 8643 
14195 141 7077 
14893 147 7354 
14743 87 4358 
14743 101 5057 
18057 162 8126 
16942 62 3111 
15111 72 3631 
16891 84 4209 
16524 169 8456 
17791 1 74 
14959 202 10131 
18488 18 948 
15502 51 2591 
15450 24 1249 
15450 227 11362 
16160 208 10444 
16160 281 14063 
18929 429 21477 
17875 321 16080 
15915 475 23778 
14321 67 3399 
16835 224 11202 
18008 49 2460 
18225 282 14110 
16864 307 15354 
14559 258 12940 
14240 3 169 
14240 3 183 
14240 24 1215 
18244 167 8397 
14300 173 8655 
15392 99 4960 
17535 15 799 
17535 18 932 
18923 287 14356 
18665 106 5346 
18491 74 3728 
17866 70 3517 
17309 173 8674 
16266 82 4106 
15236 28 1437 
14975 201 10064 
14544 197 9861 
17475 155 7759 
14751 0 33 
18054 248 12447 
15656 23 1162 
15656 23 1196 
17774 7 395 
17193 74 3701 
15715 215 10793 
17195 213 10657 
18678 173 8691 
18678 177 8894 
18929 87 4369 
14938 4 239 
14938 293 14671 
14938 296 14801 
14367 104 5217 
14376 114 5731 
16508 35 1752 
15489 62 3138 
16854 138 6923 
18927 6 348 
16008 19 990 
14542 13 661 
17077 106 5309 
17413 365 18288 
16141 146 7325 
18612 63 3160 
15161 20 1025 
18010 30 1534 
17251 143 7161 
17132 507 25396 
18732 395 19798 
16073 247 12362 
17990 399 19974 
14172 32 1642 
17645 24 1250 
15402 71 3554 
14580 1 65 
15969 369 18468 
15981 254 12723 
16950 70 3530 
15677 379 18997 
18508 359 17968 
14279 16 842 
16150 249 12454 
16023 232 11625 
18923 248 12446 
16169 90 4526 
18225 43 2197 
14664 170 8522 
17306 106 5321 
17306 106 5346 
17306 107 5382 
18233 329 16469 
17725 0 47 
15279 37 1900 
14263 44 2223 
14772 205 10260 
14893 106 5305 
15644 17 875 
14748 180 9014 
15592 22 1126 
16874 83 4198 
15318 149 7477 
16486 89 4482 
17783 107 5395 
15145 211 10572 
18622 53 2698 
16051 192 9616 
14726 129 6482 
15923 250 12529 
14631 97 4858 
14733 49 2456 
18677 23 1196 
18677 146 7306 
18910 138 6924 
14367 202 10108 
16741 282 14114 
15875 269 13464 
17383 316 15831 
16303 59 2993 
15946 203 10191 
17497 34 1701 
17650 11 589 
14186 104 5246 
14676 25 1257 
15013 294 14740 
16119 234 11734 
16119 447 22399 
15161 2 136 
17413 14 733 
17413 208 10420 
17851 191 9566 
17683 231 11595 
14367 289 14485 
14213 38 1947 
14213 58 2945 
18488 30 1502 
17756 4 232 
17469 40 2023 
18639 13 684 
18009 12 641 
18009 16 817 
15902 75 3754 
17307 25 1268 
15520 8 435 
15554 123 6183 
16021 18 950 
16021 60 3010 
16199 307 15371 
18699 240 12015 
15589 10 508 
17575 46 2304 
16798 40 2039 
14874 150 7520 
16486 153 7674 
16486 153 7675 
18235 158 7928 
18955 97 4890 
17209 68 3436 
17231 41 2067 
17231 61 3069 
15639 150 7550 
15489 39 1954 
16802 239 11956 
15296 148 7446 
14914 27 1383 
16761 251 12576 
17978 318 15915 
18039 21 1054 
17389 2 134 
15917 111 5566 
16788 126 6341 
15128 225 11285 
17872 125 6252 
17693 229 11456 
15861 18 925 
14942 57 2857 
14301 130 6540 
15118 47 2355 
18527 649 32460 
18527 649 32495 
15915 56 2814 
17139 135 6789 
17615 11 597 
18701 192 9604 
14257 123 6199 
14920 65 3270 
14920 71 3577 
16453 263 13168 
18697 6 314 
18697 324 16235 
15529 130 6520 
15529 275 13797 
16299 84 4214 
14716 109 5489 
16493 68 3421 
14968 53 2696 
17210 144 7211 
15910 146 7348 
14235 160 8008 
14736 1 100 
18208 13 678 
18208 25 1276 
14734 146 7308 
16473 155 7799 
17295 7 372 
18028 7 360 
18028 98 4917 
15916 452 22627 
18031 109 5499 
14909 115 5758 
18021 297 14856 
14985 99 4994 
17228 27 1381 
17057 46 2312 
14814 3 157 
14157 188 9450 
14392 112 5605 
16947 246 12336 
14771 29 1474 
15116 271 13566 
15423 44 2216 
15778 86 4307 
15517 30 1526 
17131 38 1927 
18631 110 5550 
15801 472 23618 
15511 205 10297 
16090 2 140 
14175 53 2666 
14175 53 2695 
17451 85 4285 
14152 171 8596 
15715 72 3624 
18008 43 2151 
18008 43 2157 
15328 229 11468 
17389 42 2128 
18794 423 21176 
14293 241 12097 
15141 8 429 
18021 627 31369 
