Run Subrun Event
17111 61 3074 
17577 73 3665 
15161 129 6483 
17237 399 19964 
17612 5 257 
17612 32 1630 
17087 405 20285 
17087 413 20694 
17552 148 7425 
17429 0 29 
17429 0 49 
17541 27 1398 
17634 15 790 
17279 14 726 
17517 221 11081 
17361 310 15535 
17309 60 3028 
17111 45 2270 
17364 134 6724 
17615 5 273 
17615 17 864 
17662 121 6062 
17601 34 1733 
17251 140 7038 
17251 193 9655 
17663 44 2235 
17198 62 3116 
17557 57 2856 
17557 91 4588 
17089 54 2722 
17089 122 6122 
17089 122 6143 
17415 103 5197 
17280 5 296 
17681 34 1718 
17681 55 2759 
17079 3 154 
17079 20 1045 
17079 23 1198 
17185 6 322 
17249 226 11341 
17865 156 7810 
17671 280 14045 
17671 301 15083 
17684 32 1625 
17669 0 1 
17366 39 1995 
17448 107 5372 
17205 196 9816 
17208 98 4949 
17364 106 5321 
17408 48 2437 
17408 83 4153 
17195 58 2927 
17209 59 2988 
17208 134 6716 
17208 216 10825 
17637 99 4969 
17555 6 326 
17555 17 861 
17267 145 7254 
17070 59 2982 
17689 30 1522 
17489 210 10550 
17144 24 1239 
17667 219 11000 
17636 4 202 
17675 77 3890 
17312 29 1469 
17489 253 12685 
15140 14 735 
17324 47 2382 
17079 18 941 
17371 184 9234 
17530 60 3036 
17349 30 1544 
17478 81 4069 
17364 14 716 
17209 0 28 
17614 224 11236 
17517 156 7837 
17172 33 1652 
17204 157 7859 
17488 64 3245 
17612 20 1032 
17475 187 9356 
17237 5 261 
17675 115 5757 
17308 124 6228 
17251 241 12062 
17409 61 3099 
17255 8 423 
17397 3 178 
17371 200 10046 
17585 30 1517 
17181 46 2324 
17181 77 3862 
17855 181 9052 
17205 190 9520 
17306 50 2537 
17701 104 5226 
17726 57 2854 
17070 225 11258 
17160 8 445 
17448 71 3584 
17630 145 7274 
17373 28 1442 
17693 208 10448 
17080 46 2345 
17545 60 3037 
17521 3 199 
17070 140 7001 
17478 61 3083 
17612 6 338 
17307 76 3814 
17511 12 611 
17301 100 5014 
17318 36 1804 
17500 21 1059 
17557 132 6609 
17506 22 1143 
17372 117 5869 
17569 56 2843 
17560 147 7353 
17100 260 13030 
17695 22 1126 
17448 21 1060 
17611 94 4736 
17408 68 3441 
17206 533 26700 
17522 37 1866 
17497 99 4976 
17141 7 359 
17644 39 1963 
17683 83 4162 
17683 195 9753 
17482 131 6587 
17432 5 273 
17432 18 903 
17371 226 11326 
17631 70 3526 
17174 76 3807 
17174 76 3835 
17607 134 6701 
17387 54 2708 
17684 63 3154 
17083 18 940 
17333 74 3737 
17226 18 933 
17269 172 8644 
17309 34 1726 
17434 64 3234 
17067 49 2491 
17077 161 8092 
17304 40 2008 
17132 441 22052 
17112 88 4416 
17618 23 1191 
17132 16 838 
17753 47 2397 
17155 129 6462 
17239 58 2934 
17637 64 3216 
17205 143 7176 
17689 58 2924 
17689 90 4524 
17226 106 5347 
17075 156 7835 
17372 24 1241 
17316 61 3059 
17219 39 1964 
17250 4 221 
17341 156 7841 
17243 32 1612 
17077 181 9084 
17228 61 3064 
17552 196 9809 
17108 1 96 
17199 38 1902 
17345 2 139 
17338 63 3174 
17100 45 2252 
17847 257 12872 
17658 77 3888 
15161 69 3494 
15161 162 8104 
17671 231 11595 
17204 162 8145 
17137 120 6008 
17365 54 2746 
17131 115 5790 
17235 27 1381 
17239 38 1912 
17132 363 18152 
17185 9 478 
17559 75 3787 
17492 60 3030 
17689 91 4588 
17724 37 1853 
17489 234 11709 
15145 174 8718 
17504 17 875 
17383 13 670 
17383 13 692 
17383 348 17420 
17503 53 2652 
17164 22 1133 
17270 39 1977 
17552 30 1526 
17159 29 1499 
17249 184 9221 
17271 8 413 
17577 65 3296 
17855 96 4823 
17653 76 3847 
17239 74 3712 
17239 250 12543 
17638 27 1377 
17364 23 1166 
17287 25 1278 
17185 25 1269 
17077 119 5953 
17174 8 436 
17158 31 1592 
17158 68 3417 
17398 10 544 
17398 209 10490 
17101 6 323 
17328 21 1059 
17847 243 12151 
17865 135 6776 
17769 2 150 
17769 3 187 
17675 101 5070 
17675 136 6805 
17406 24 1241 
17406 81 4096 
17596 49 2476 
17271 122 6134 
17129 22 1148 
17675 86 4315 
17077 17 875 
17500 29 1499 
17112 49 2497 
17865 183 9151 
17662 111 5585 
17517 131 6577 
17653 36 1841 
17338 5 285 
17358 58 2901 
17556 103 5171 
17496 2 107 
17495 151 7581 
17114 37 1880 
17119 103 5194 
17352 272 13641 
17183 1 84 
17689 64 3235 
17110 30 1545 
17847 117 5859 
17865 181 9091 
17567 35 1751 
17567 35 1772 
17194 37 1857 
17242 44 2248 
17240 365 18274 
17281 52 2609 
17552 81 4091 
17355 18 918 
17494 2 138 
17460 41 2068 
17614 202 10144 
17614 248 12430 
17352 247 12375 
17308 135 6784 
17140 60 3001 
17492 69 3465 
17320 26 1334 
17358 53 2661 
17459 174 8730 
17098 39 1991 
17169 223 11179 
17271 31 1587 
17865 261 13066 
17073 22 1131 
17666 242 12107 
17666 243 12195 
17603 13 680 
17726 43 2191 
17726 121 6098 
17073 10 538 
17666 12 602 
17597 77 3900 
17407 64 3247 
17203 42 2128 
17647 18 943 
17647 41 2057 
17372 107 5352 
17601 129 6497 
17559 42 2143 
17428 21 1058 
17268 9 466 
17138 131 6568 
17267 125 6299 
17075 60 3007 
17407 156 7816 
17308 27 1382 
17753 7 360 
17753 7 380 
17753 31 1596 
17371 92 4622 
17493 227 11392 
17129 46 2346 
17309 32 1630 
17489 73 3673 
17141 33 1662 
17235 3 158 
17391 13 668 
17174 54 2724 
17265 144 7216 
17206 174 8740 
17206 274 13729 
17618 43 2167 
17073 86 4303 
17846 136 6840 
17139 35 1787 
17589 9 500 
17073 134 6748 
17865 254 12718 
17339 134 6730 
17251 207 10360 
17089 87 4370 
17162 80 4008 
17371 491 24593 
17865 33 1693 
17653 42 2131 
17645 19 988 
17600 77 3871 
17240 191 9587 
17494 20 1043 
17452 75 3797 
17186 53 2659 
17407 51 2586 
17110 88 4450 
17360 102 5118 
17087 132 6610 
17471 15 762 
17132 163 8180 
17237 365 18290 
17618 51 2590 
17134 55 2779 
17666 225 11282 
17865 169 8472 
17245 26 1305 
17352 88 4425 
17566 71 3576 
17198 8 433 
17413 340 17004 
17413 340 17025 
17469 25 1276 
17240 509 25480 
17078 56 2803 
17078 73 3668 
17318 10 514 
17526 37 1878 
17594 79 3978 
17185 55 2761 
17683 86 4302 
17683 86 4344 
17134 83 4196 
17358 10 510 
17414 116 5825 
17328 85 4262 
17383 529 26492 
17099 17 879 
17065 174 8706 
17254 7 399 
17693 247 12386 
17335 77 3864 
17572 21 1081 
17722 157 7895 
17568 10 507 
17517 102 5129 
17566 171 8598 
17313 21 1066 
17851 275 13763 
17478 51 2584 
17420 3 179 
17847 338 16914 
17847 338 16923 
17440 7 398 
17440 10 501 
17440 119 5998 
17358 23 1189 
14831 162 8143 
14274 110 5541 
14372 139 6969 
14981 56 2802 
14269 34 1723 
14610 155 7769 
14643 174 8746 
14643 253 12692 
14816 267 13392 
14610 125 6290 
15115 149 7455 
14266 4 225 
14716 97 4858 
14644 224 11232 
14900 72 3617 
14919 21 1062 
15035 26 1338 
14806 233 11654 
14269 194 9727 
14965 207 10372 
15001 12 603 
15163 24 1250 
14266 0 23 
14643 220 11027 
14989 80 4038 
14948 27 1360 
14558 258 12904 
15163 76 3809 
14577 3 155 
14774 16 832 
14774 62 3116 
17667 44 2219 
15140 96 4805 
17802 6 306 
15000 7 390 
15146 88 4439 
17835 203 10171 
17835 203 10172 
14609 66 3326 
15160 342 17108 
15160 342 17139 
14802 283 14189 
15053 87 4365 
15053 109 5484 
17875 6 335 
17875 90 4526 
14667 43 2167 
14667 64 3207 
15151 63 3184 
17823 72 3634 
14713 14 725 
14548 176 8847 
14548 197 9896 
14559 206 10318 
15122 100 5025 
14516 125 6275 
17082 0 48 
17101 46 2306 
17787 47 2387 
17975 141 7063 
17975 224 11209 
15136 123 6199 
14742 14 724 
14911 89 4464 
15014 180 9022 
15061 7 369 
14634 107 5356 
14812 51 2594 
14716 120 6016 
14920 4 248 
15074 35 1767 
14716 46 2330 
14543 235 11789 
14672 22 1150 
14611 71 3558 
15147 6 335 
14584 168 8421 
17956 268 13419 
14734 231 11592 
17561 58 2947 
15081 8 428 
14897 38 1914 
14562 24 1232 
14793 156 7803 
14901 219 10966 
14901 260 13040 
14779 0 46 
14985 142 7111 
14903 323 16155 
14749 246 12323 
17835 18 918 
17835 51 2575 
14760 130 6501 
15162 14 724 
15144 3 171 
15118 100 5016 
15017 8 429 
14772 0 33 
14772 164 8247 
15073 67 3376 
14918 15 778 
17835 151 7595 
15013 233 11680 
15114 12 603 
17144 44 2237 
15160 98 4930 
17840 447 22360 
17840 447 22376 
14799 2 128 
14980 96 4847 
14619 100 5017 
14939 41 2051 
14603 24 1246 
14927 86 4302 
14958 31 1596 
14785 43 2162 
15125 166 8345 
14610 71 3557 
17386 3 171 
14644 216 10802 
17722 33 1694 
14926 40 2037 
14626 38 1941 
15133 2 112 
17871 92 4618 
15106 172 8640 
14623 282 14124 
17840 128 6433 
14712 62 3105 
14712 177 8883 
14553 158 7934 
17871 17 853 
14726 93 4685 
14806 36 1826 
14870 312 15617 
14931 22 1127 
14706 43 2191 
14706 85 4252 
15118 47 2359 
15270 65 3286 
15270 69 3469 
15017 13 658 
14923 32 1629 
14923 47 2386 
14923 19 998 
17658 57 2866 
14911 58 2915 
14647 72 3634 
14717 7 364 
14911 110 5530 
14716 138 6911 
14548 91 4591 
14968 10 513 
14968 88 4403 
14748 8 425 
17783 94 4717 
14874 129 6471 
17829 248 12418 
17960 37 1894 
14526 86 4320 
14814 110 5532 
14925 160 8046 
14925 276 13816 
14770 51 2600 
14770 99 4953 
14543 18 911 
17722 2 102 
15047 1 76 
17177 48 2409 
14901 73 3698 
14920 58 2929 
14884 156 7826 
17869 6 305 
14900 25 1270 
14736 50 2508 
14535 3 199 
17683 181 9079 
14784 78 3920 
14784 78 3935 
14710 28 1413 
14897 65 3289 
17875 119 5993 
17875 163 8155 
14553 135 6760 
15097 82 4107 
15222 21 1099 
15222 67 3382 
15222 80 4027 
15121 9 488 
17609 49 2498 
15166 310 15506 
14970 4 239 
14970 173 8669 
14576 99 4992 
17955 78 3905 
14664 3 158 
14721 28 1402 
14721 60 3044 
14721 155 7799 
15140 107 5384 
14347 90 4510 
14956 237 11883 
14914 149 7482 
14631 234 11737 
14822 44 2221 
14887 125 6279 
17745 12 641 
14562 13 667 
14989 210 10549 
15122 209 10457 
14609 303 15171 
14763 13 678 
14812 210 10537 
15052 3 184 
15125 79 3964 
17776 39 1967 
14760 110 5508 
14745 92 4649 
14637 67 3400 
14388 94 4748 
14936 82 4107 
14940 52 2634 
17413 202 10129 
17259 16 809 
14885 10 524 
14610 211 10564 
15086 137 6869 
14543 162 8111 
14527 45 2252 
14805 109 5453 
17875 407 20379 
14611 124 6245 
14729 79 3999 
14682 25 1253 
14682 68 3410 
14682 68 3438 
14675 55 2774 
17720 14 749 
14526 136 6814 
14801 262 13105 
14899 90 4504 
17834 45 2282 
17978 364 18206 
14884 145 7298 
14707 23 1178 
14958 38 1920 
14625 12 642 
14828 197 9865 
17331 5 293 
17331 8 450 
14623 7 353 
14623 87 4385 
14686 29 1494 
15064 12 649 
14998 109 5498 
15111 168 8402 
14897 1 100 
14770 114 5716 
14917 74 3747 
14870 226 11316 
15103 65 3274 
14535 60 3048 
15161 208 10428 
14911 99 4952 
14277 214 10703 
14747 8 435 
17975 218 10932 
14801 31 1599 
17776 11 597 
17356 20 1025 
14559 254 12729 
17774 3 165 
14806 200 10037 
15154 182 9106 
15118 172 8636 
17875 313 15665 
17082 33 1658 
15149 101 5086 
14610 66 3340 
15013 202 10126 
15116 287 14395 
17955 225 11279 
14764 32 1638 
17783 98 4909 
14562 32 1623 
14468 97 4865 
17765 5 262 
14991 9 480 
17719 91 4565 
17719 120 6027 
17719 125 6251 
14870 71 3586 
14590 82 4148 
14761 10 507 
17703 15 794 
17703 53 2698 
17354 51 2566 
14975 12 620 
15145 106 5342 
15017 57 2884 
17876 158 7940 
14920 30 1503 
17671 378 18942 
15013 5 288 
14810 4 208 
14810 20 1007 
14831 22 1134 
14383 6 314 
17695 70 3523 
14636 65 3293 
15013 28 1424 
14920 52 2647 
14802 71 3572 
14893 207 10374 
15156 19 960 
14957 3 169 
14712 1 86 
14550 195 9784 
15128 45 2285 
15111 269 13454 
15111 269 13496 
14798 76 3839 
17065 46 2348 
17240 211 10551 
14948 241 12055 
14816 149 7471 
14793 149 7488 
14729 183 9171 
14959 28 1434 
15080 41 2055 
15103 240 12049 
17238 24 1206 
14195 243 12180 
15160 83 4186 
14884 167 8389 
17835 11 564 
17829 234 11730 
14643 223 11188 
14989 37 1863 
15117 50 2508 
14611 185 9282 
14260 2 132 
17853 137 6892 
14710 0 12 
14710 29 1471 
14710 37 1883 
17871 102 5139 
15129 54 2730 
14622 23 1173 
14806 116 5803 
14812 216 10808 
14736 199 9969 
14736 225 11254 
17871 98 4901 
15106 140 7037 
17178 74 3722 
14798 45 2257 
14810 0 43 
17958 0 4 
15097 214 10724 
14991 156 7805 
17840 96 4842 
17840 264 13218 
15141 10 507 
17787 27 1387 
17834 59 2968 
14548 65 3280 
14743 101 5090 
17789 33 1667 
14734 184 9221 
14914 113 5697 
14603 182 9108 
14912 166 8306 
14924 156 7803 
14584 17 892 
14912 80 4014 
15160 374 18716 
14914 6 318 
14935 102 5139 
17763 47 2383 
14883 36 1829 
14831 249 12483 
14903 120 6022 
14787 46 2309 
14722 226 11315 
14914 1 76 
14824 141 7085 
17762 2 132 
17762 2 150 
15122 39 1992 
14805 163 8156 
14637 3 162 
17267 53 2667 
17875 403 20166 
15222 93 4680 
14631 39 1991 
14559 138 6901 
14748 55 2772 
17869 182 9149 
14942 18 947 
15122 144 7234 
15113 24 1240 
14748 125 6262 
14725 18 901 
14557 110 5528 
17721 3 161 
14959 48 2417 
14376 125 6258 
14775 11 559 
14942 46 2326 
14998 192 9631 
15116 63 3197 
17840 195 9770 
14758 184 9217 
15103 224 11224 
14635 27 1368 
15147 127 6371 
14263 84 4214 
14722 41 2092 
14805 207 10359 
17170 22 1131 
14893 218 10918 
14893 313 15670 
15182 101 5095 
14817 68 3426 
17323 31 1600 
17829 218 10947 
15116 127 6379 
15057 7 381 
15057 66 3339 
15097 8 431 
14831 294 14726 
17754 72 3612 
14903 94 4715 
14643 76 3836 
14610 123 6160 
14637 186 9332 
14637 193 9663 
17251 97 4863 
15086 65 3270 
14956 43 2175 
14702 2 107 
17877 50 2501 
14779 82 4124 
17829 201 10099 
17776 29 1496 
14938 270 13537 
15111 146 7312 
14938 209 10451 
14541 176 8850 
17383 108 5445 
14516 57 2892 
17960 88 4444 
14706 38 1932 
14721 105 5285 
14708 9 468 
14722 178 8948 
15136 19 979 
15136 61 3091 
14903 300 15004 
14569 151 7566 
14870 31 1574 
14644 50 2530 
14831 129 6454 
14734 123 6170 
14760 78 3931 
15099 29 1465 
15052 12 614 
14749 74 3702 
14749 133 6685 
14541 69 3489 
14935 49 2472 
15122 213 10675 
14622 38 1926 
14796 73 3695 
14745 3 179 
14745 102 5143 
15021 7 393 
17730 38 1939 
14550 292 14640 
