Run Subrun Event
10845 115 5770 
9090 183 9169 
10626 9 498 
8995 131 6561 
8886 51 2586 
10828 77 3856 
9512 256 12813 
9416 41 2060 
11803 126 6331 
12425 30 1513 
12020 41 2062 
13520 98 4932 
12068 188 9437 
11520 238 11906 
11804 84 4206 
13629 23 1191 
