Run Subrun Event
7004 1043 52189 
6949 28 1410 
7010 1034 51707 
7054 1037 51885 
7020 295 14788 
7020 498 24907 
7020 1585 79288 
7295 113 5672 
7016 110 5512 
5606 64 3217 
6480 92 4615 
7026 72 3620 
7054 811 40580 
6575 79 3985 
7004 812 40614 
7023 1560 78014 
5038 0 6 
6970 5 276 
6970 7 380 
7003 1082 54138 
7013 198 9922 
7023 12 621 
7026 568 28444 
6975 190 9534 
7014 1066 53343 
7054 517 25891 
7054 517 25895 
6769 228 11416 
6769 230 11547 
7012 906 45344 
7054 1949 97451 
6885 20 1019 
6885 33 1683 
6369 71 3573 
7018 905 45295 
7025 370 18547 
7055 269 13462 
6052 9 483 
7010 870 43536 
7012 1022 51113 
6583 152 7637 
7023 1660 83028 
6315 46 2330 
6521 101 5069 
7019 568 28413 
7049 1658 82946 
7010 1214 60738 
7018 944 47228 
7018 944 47249 
7023 656 32812 
7008 456 22844 
7010 1178 58901 
7025 356 17850 
7006 102 5142 
7006 578 28912 
7006 578 28921 
7012 1253 62687 
7016 153 7679 
7016 153 7684 
6748 69 3478 
6748 71 3574 
7012 171 8560 
7012 171 8587 
7020 1311 65577 
7010 1750 87529 
7014 221 11058 
7017 439 21991 
7001 774 38718 
7001 774 38738 
7014 1372 68629 
7049 1016 50840 
7049 1647 82372 
7049 1647 82388 
6503 21 1080 
7014 1726 86307 
6285 3 167 
7017 1067 53372 
7004 1167 58361 
7012 200 10042 
6423 34 1748 
7003 956 47831 
7021 43 2171 
4986 49 2452 
7022 216 10802 
7021 658 32949 
7049 120 6044 
6980 145 7254 
7048 186 9310 
6837 42 2145 
6837 44 2232 
6813 155 7799 
5782 98 4930 
5959 35 1792 
7001 840 42045 
7008 755 37781 
7014 1469 73468 
7008 1101 55090 
7371 223 11192 
7004 1127 56365 
7004 1127 56395 
7020 751 37580 
7018 635 31755 
7018 635 31792 
7018 678 33921 
7054 180 9044 
5366 2 134 
5366 7 358 
7026 229 11458 
7023 1216 60830 
7049 160 8033 
7017 1631 81568 
7017 1631 81589 
6893 8 450 
7014 1226 61331 
7053 46 2349 
7055 825 41296 
7004 742 37129 
5433 60 3018 
7001 606 30301 
7001 606 30348 
7634 18 915 
6606 16 838 
7011 82 4112 
7018 244 12248 
6949 108 5404 
7017 1166 58343 
6110 141 7093 
6763 0 40 
6763 4 211 
7023 1028 51433 
7003 785 39291 
7049 198 9905 
7020 1509 75486 
7003 5 255 
7014 897 44864 
7012 1673 83677 
7012 1673 83681 
7054 998 49928 
6078 16 816 
6603 62 3108 
6603 63 3176 
7055 567 28357 
6502 52 2624 
6822 98 4909 
7001 477 23895 
7010 43 2169 
7026 599 29964 
7012 170 8506 
5891 54 2714 
7006 244 12201 
7014 628 31402 
5600 129 6463 
7008 686 34307 
7012 1105 55251 
7021 809 40469 
6778 43 2163 
7004 561 28087 
7049 1243 62159 
6203 50 2521 
7017 1562 78115 
7025 406 20322 
5990 50 2513 
6980 193 9654 
7025 624 31224 
7008 70 3544 
7025 231 11559 
7465 13 653 
6096 24 1245 
7003 274 13710 
5168 1 84 
7001 781 39057 
7014 1538 76917 
7014 1538 76944 
7003 0 41 
7003 961 48058 
7004 133 6667 
5095 45 2262 
7021 488 24445 
7021 488 24449 
7025 273 13693 
6439 69 3481 
6793 7 392 
6534 50 2509 
6752 25 1263 
6800 60 3025 
7001 1007 50391 
7017 405 20259 
7020 1254 62748 
7049 388 19413 
7055 581 29092 
7012 60 3016 
7012 60 3023 
6803 53 2679 
7006 620 31036 
6972 146 7324 
6972 147 7383 
7574 126 6341 
6110 92 4645 
6110 98 4938 
7018 151 7585 
7055 553 27698 
5513 33 1692 
6768 28 1427 
7054 1712 85609 
7054 1712 85628 
7054 1894 94714 
7054 1894 94745 
7014 1058 52911 
7018 766 38302 
7020 1351 67553 
7020 1351 67591 
7003 604 30230 
7055 309 15491 
7020 689 34498 
7020 1837 91877 
7049 1805 90276 
6288 127 6362 
7012 463 23197 
7012 463 23199 
7012 1598 79914 
7012 1598 79936 
7021 356 17813 
6308 3 181 
7003 966 48339 
7008 928 46418 
7014 903 45172 
6695 6 329 
7018 960 48025 
7018 960 48034 
7004 821 41089 
7014 545 27275 
7026 366 18344 
7047 4 235 
7053 61 3052 
7054 1937 96868 
6358 2 145 
6358 3 164 
6358 5 251 
7021 682 34147 
7023 1921 96075 
6482 82 4148 
6826 81 4080 
6826 84 4239 
6826 85 4260 
6919 159 7988 
6510 49 2497 
7014 154 7724 
7025 192 9647 
7008 1048 52411 
7008 1048 52425 
7008 1048 52437 
7023 523 26172 
7054 1362 68142 
7011 169 8457 
7026 68 3421 
7012 718 35940 
7025 252 12605 
7025 252 12627 
7049 1693 84663 
7054 796 39830 
6440 60 3016 
7020 228 11414 
7020 228 11416 
7020 228 11447 
7004 94 4748 
7020 321 16096 
7012 1494 74728 
7016 65 3292 
6698 34 1723 
7003 190 9508 
7012 333 16681 
7020 496 24820 
7020 1581 79070 
7020 1581 79094 
6551 60 3042 
7008 512 25627 
7003 1330 66539 
7049 312 15620 
7016 294 14734 
7020 352 17601 
5966 152 7627 
6664 241 12075 
6598 125 6289 
7004 1528 76440 
7020 1893 94678 
6217 124 6238 
6547 11 587 
6547 18 945 
7020 771 38598 
7023 1352 67611 
7049 758 37911 
7049 758 37926 
6052 47 2366 
7010 521 26091 
7013 43 2186 
7017 467 23380 
7020 440 22029 
7021 379 18956 
7025 89 4462 
5485 14 708 
7004 594 29747 
7054 144 7230 
5436 28 1443 
7014 270 13542 
7017 682 34143 
7019 236 11840 
6832 36 1826 
7016 257 12866 
7003 889 44458 
7012 1520 76050 
6773 204 10215 
7019 232 11624 
7023 1912 95638 
7371 154 7722 
4957 138 6905 
7001 1153 57665 
7014 1376 68819 
7017 811 40571 
7046 43 2196 
6671 39 1967 
7049 521 26091 
7023 1735 86775 
7375 40 2039 
7019 523 26158 
6960 138 6917 
7054 920 46015 
7023 64 3234 
7023 64 3242 
7049 1931 96595 
7012 1034 51719 
7012 1034 51750 
7017 554 27705 
7021 111 5574 
6615 119 5989 
7023 724 36231 
6780 224 11247 
7008 895 44775 
6079 19 953 
6079 21 1070 
7008 1434 71709 
7018 968 48450 
5386 38 1948 
7008 401 20081 
7020 244 12239 
7048 160 8009 
7023 328 16444 
7010 1715 85754 
7054 1154 57716 
7085 79 3968 
5938 47 2373 
7008 1021 51100 
7010 827 41368 
7017 1452 72614 
6535 112 5604 
7017 56 2845 
6615 60 3014 
6122 7 385 
6122 7 398 
7019 84 4211 
7049 156 7827 
7049 156 7841 
5588 25 1277 
7014 744 37224 
7145 47 2389 
7022 26 1344 
7007 37 1897 
7010 990 49502 
7026 326 16348 
7018 659 32974 
7018 659 32978 
7008 223 11159 
7020 1027 51360 
6688 32 1646 
6688 38 1931 
6517 9 481 
7006 393 19672 
5195 48 2409 
5458 171 8551 
7001 816 40841 
5086 82 4110 
7016 288 14448 
7023 631 31593 
7018 306 15328 
7017 993 49663 
6888 89 4464 
7004 1026 51330 
7049 1603 80167 
7001 492 24618 
7010 205 10267 
7013 119 5983 
6598 60 3003 
7003 930 46547 
7017 1082 54128 
6429 170 8530 
7010 235 11799 
7021 429 21470 
7507 46 2310 
6457 63 3196 
6933 43 2199 
7020 448 22428 
7020 532 26601 
7020 532 26639 
5437 114 5730 
5437 116 5809 
7010 554 27716 
7018 821 41075 
6752 191 9558 
6979 68 3441 
7012 714 35750 
7022 239 11952 
6794 48 2421 
7010 1666 83320 
7014 1084 54210 
7049 547 27370 
7054 1957 97853 
6410 6 322 
6805 232 11603 
7010 1593 79670 
7010 1593 79682 
7014 828 41401 
7014 828 41402 
7012 1028 51405 
7020 1235 61752 
7012 1138 56924 
7054 33 1691 
6805 159 7972 
7014 1275 63764 
7014 1275 63773 
7017 1701 85080 
6668 129 6491 
7017 8 419 
5166 2 125 
5781 10 526 
7017 1602 80134 
5154 187 9377 
7049 500 25012 
7049 500 25021 
7001 44 2227 
7048 57 2887 
4955 10 506 
5930 30 1533 
7014 487 24381 
6030 58 2950 
7023 1275 63764 
7047 46 2349 
7055 29 1455 
7008 936 46808 
7025 110 5522 
5061 84 4207 
6192 0 8 
7008 656 32816 
6880 57 2897 
7017 962 48149 
7021 88 4432 
7013 46 2331 
7046 56 2833 
6138 98 4919 
6901 44 2222 
6901 44 2227 
6901 53 2666 
5935 50 2532 
6907 118 5927 
7017 1553 77651 
7025 608 30424 
6324 35 1751 
6324 36 1839 
6572 1 76 
7016 130 6521 
6991 53 2664 
7003 837 41854 
6622 59 2976 
7004 1209 60484 
6748 133 6683 
6969 13 694 
7054 1564 78211 
7017 413 20657 
6568 14 724 
7010 1104 55202 
7020 1870 93534 
7020 1870 93546 
6859 17 898 
7008 435 21786 
7017 1532 76638 
5207 4 201 
7003 513 25694 
7017 1408 70415 
7054 1955 97785 
7055 184 9250 
6813 176 8817 
5411 16 828 
7012 313 15700 
5154 98 4944 
7014 45 2286 
7016 314 15706 
7017 293 14666 
7020 820 41042 
7054 940 47041 
5370 117 5867 
6787 106 5325 
6855 83 4160 
6855 84 4203 
7023 485 24252 
7023 485 24279 
7020 804 40248 
7014 1716 85826 
7017 1517 75899 
7003 183 9191 
7004 720 36012 
7004 872 43644 
7008 468 23443 
7054 51 2576 
6797 36 1819 
6103 14 704 
6630 41 2098 
6893 50 2523 
7020 758 37918 
7004 494 24709 
6525 13 680 
6525 17 852 
7026 524 26237 
7054 314 15736 
6343 86 4345 
6343 91 4568 
7008 1283 64181 
7017 208 10418 
7023 1547 77384 
7025 478 23919 
6565 211 10586 
7014 1174 58719 
7049 514 25710 
6233 36 1834 
7012 1512 75630 
7006 47 2356 
7003 1712 85624 
5171 74 3714 
5090 2 135 
5385 97 4887 
6980 105 5298 
7020 524 26245 
7023 1141 57072 
7049 1835 91779 
7051 30 1529 
7054 611 30576 
5891 193 9671 
7014 859 42957 
7003 2 148 
7049 1131 56560 
5530 7 400 
6826 61 3088 
6826 65 3295 
7049 34 1722 
6827 238 11925 
7008 116 5845 
7049 495 24771 
6571 91 4578 
7020 1810 90523 
7017 1531 76571 
7017 1531 76595 
7018 914 45732 
6693 16 842 
7012 161 8068 
7014 390 19503 
7021 470 23502 
7023 1649 82469 
7026 129 6498 
7001 645 32257 
7054 274 13702 
6947 51 2576 
7014 649 32466 
6288 7 365 
7010 970 48534 
